item_code,item,unit,item_group,item_category,image_url,http_status,content_type,image_bytes,image_status
1277,SUP IKAN,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoms9aLZl24IhrOu14naQSA5CDplgDqNF5GouP_AM55g&s=10,200,image/jpeg,37200,valid
1278,SUP SAYUR MASIN,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUiVpLM1fNNgydJSh46USwEm9pU13UU9ejxF_S6vpv1A&s=10 ,200,image/jpeg,35983,valid
1279,PAU DAGING,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmYb7KpP2wQkO-sRFyKFa4L16BykXOKlBvFZ6akbwRDg&s=10 ,200,image/jpeg,12671,valid
1281,NASI BRIYANI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw__s578CVnoLSaNBT3x4PmF5AZSknzifUqqpau0z2Ew&s=10 ,200,image/jpeg,40684,valid
1282,NASI BRIYANI KAMBING,sepinggan,MAKANAN SIAP MASAK,NASI,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw__s578CVnoLSaNBT3x4PmF5AZSknzifUqqpau0z2Ew&s=10 ,200,image/jpeg,40684,valid
1284,NASI BRIYANI BUKHARA,sepinggan,MAKANAN SIAP MASAK,NASI,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrHDW5AQtVsGjBDe0zgRzuK12qGgraKcsx4yb33CeIAA&s=10 ,200,image/jpeg,50441,valid
1285,AYAM MASAK KARI,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWYBIotBBw40cG6kIIqQY943hKpxNVci5S-HCzTfsxow&s=10  ,200,image/jpeg,34959,valid
1289,SUP TULANG,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2x-WqnsUv5MWAl7ES2_9iJzfiW6iqTIJTULN8nXEl9g&s=10 ,200,image/jpeg,35126,valid
1290,SUP KAMBING,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJUoO96BWqL4v-gZYfb_FCIVZCRaaJF7lyAheNHwjL3g&s=10 ,200,image/jpeg,36929,valid
1291,ROTI PISANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfwstMFkQVmrvK11ueuvWpa2RFQyZjI5JClepAKWa5dw&s=10 ,200,image/jpeg,45684,valid
1292,ROTI BAWANG,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREknVIKRAALjKufVXUJzh7hOKv8BlvrrhkclN87LRkqA&s=10 ,200,image/jpeg,53726,valid
1293,ROTI BOOM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_GWZGnHXXywdO2xM22nuySUsxwTmt6UI_TbIjst5Phw&s=10 ,200,image/jpeg,41171,valid
1294,RAWA TOSAI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxu-Ii7dagb7q6ocrs9EnQC3ivShtbANaX1zQXPb0mRw&s=10 ,200,image/jpeg,64727,valid
1295,ROTI TISU,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgdB1bP9k8WF-kUAnNWYPn6h6MBlHDbb860mfHvBapXg&s=10 ,200,image/jpeg,33581,valid
1296,CAPATI,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWorsoJzo-mquNUEhE2Hwa9-uQnC3zj0602Nak6MExMw&s=10 ,200,image/jpeg,28109,valid
1297,Ayam Tandoori,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTn1yGiyXF58Tri0eOanfEcKRPVnSM2zsiaGJ9JycKjLQ&s=10 ,200,image/jpeg,53812,valid
1298,ROTI BAKAR,1 set,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQna-IJVROyPyc0TxQ_JO2GfOgJovUc5us8CyxahjIg-g&s=10 ,200,image/jpeg,37333,valid
1299,MURTABAK AYAM,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQctg4q7Nut3A0d8aqnP4NUj2g-yz1C6DseDfR_HROJTQ&s=10  ,200,image/jpeg,35607,valid
1300,MURTABAK DAGING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0tCkkY6nTVR33Y2zx2Rfh33g9HOLhJ7ecc06eaydwLA&s=10 ,200,image/jpeg,18184,valid
1301,MURTABAK KAMBING,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRENotb6aqZaPzT4bpixCG9jyqLjHj0gu9AZudIFFdSFg&s=10 ,200,image/jpeg,27519,valid
1307,AIR SUAM,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK25Lc8II7LKk7lppV7-B1cCsiIacAVAsjlGngiGPUnw&s=10 ,200,image/jpeg,34808,valid
1309,Kopi Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRjMTOwjvh-9MQBOyyP8x0wwgHV-DSgJrt6OFxtTI5ug&s=10 ,200,image/jpeg,27990,valid
1311,TEH 'O' LIMAU PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPjU7qzDO7qqngEUBgJeLqwppprdBwJq1wnPc5yq-KRg&s=10 ,200,image/jpeg,11126,valid
1312,Teh Panas,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6HlKa4ZYJVlsSg99l6qj2vrGJbwagedVSWqtKfTdX2Q&s=10 ,200,image/jpeg,22523,valid
1314,TEH HALIA PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1mYl4DG6yv3NGkwn3pcmkRR9SVTpKRJ_6IBI9KcYM3A&s=10 ,200,image/jpeg,24692,valid
1315,NESCAFE PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtQMnEHDrTOQ2ID2ukMrPPduyQM7XIww9zxvJGoaNUPQ&s=10 ,200,image/jpeg,23595,valid
1317,NESLO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvTF_FL4Sp-Od57ipOhcS_Oi3Pn6pZ5hAsaq9Zp9PKnQ&s=10 ,200,image/jpeg,15066,valid
1318,HORLICKS PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSglWD76OWYwbI2XiwK2Uah5_2OOCOJsdXNiNUQXuQM_Q&s ,200,image/jpeg,5964,valid
1319,MILO PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnZLP3-KmStnFfq-V8b9aKj0CETdZYleY7GICf4oQHNA&s=10 ,200,image/jpeg,13074,valid
1320,BARLI PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvwYZkNP5Sjy3DH-MG7RDWObd1TpBm6ocXf0Xf7kHNiA&s=10 ,200,image/jpeg,17120,valid
1321,MILO 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnZLP3-KmStnFfq-V8b9aKj0CETdZYleY7GICf4oQHNA&s=10 ,200,image/jpeg,13074,valid
1322,AIR KOSONG,gelas besar,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqc_-r3FX17lTsxI4izBcb3AzroMF8Z1LDyt3A4GUDDw&s=10 ,200,image/jpeg,29906,valid
1339,JUS EPAL,segelas,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaKjhIjz06aK1F6WlTiJc994ruVRJTKJ7720VSZfQ0ag&s=10 ,200,image/jpeg,34500,valid
1340,JUS MANGGA,segelas,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBGCRadEl5NO4_VP0N5qYsTb8stkcPD8IOs9GrvhGp-w&s=10 ,200,image/jpeg,28462,valid
1341,JUS TEMBIKAI,segelas,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRn0gwc8PrgVNKpza1viB4JqTge-CYwCyNcIl6W2ctgaA&s=10 ,200,image/jpeg,30603,valid
1343,JUS BELIMBING,segelas,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6WB8m12Eie9S6Gt8lKDRDUUgXwrDxc6c5WLbzW3OlkA&s ,200,image/jpeg,5716,valid
1344,JUS LAICI,segelas,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMJZ86spj4LFgSsOYglBN7G_wE083y_Ydqe7TDcquMFA&s=10 ,200,image/jpeg,27991,valid
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/1355.png,200,image/png,162212,valid
1358,ROTI SARDIN,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPDQWHWa1YZW-mAuLgZrBwBhfSgbBgXT5oOE7aNqAGCA&s=10 ,200,image/jpeg,40857,valid
1359,KOPI 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-37HmFGyHj_5tOZpl9ZCWv9KX3tItpUH2l9IzvO8hoQ&s=10 ,200,image/jpeg,20451,valid
1360,TEH 'O' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLZWxaHUjQhPXFiewDGoTKIsCtwZ5RkAGDiFQdQvp-fg&s=10 ,200,image/jpeg,19500,valid
1364,AYAM TUA HIDUP,1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1364.png,200,image/png,28324,valid
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1367.png,200,image/png,162212,valid
1368,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG (MUTTON) (NEW ZEALAND),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1368.png,200,image/png,162212,valid
1369,DAGING KAMBING TEMPATAN BERTULANG,1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1369.png,200,image/png,162212,valid
1370,DAGING LEMBU IMPORT (TOPSIDE),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1370.png,200,image/png,29541,valid
1371,DAGING LEMBU IMPORT (BLADE),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1371.png,200,image/png,33346,valid
1372,DAGING LEMBU IMPORT (CHUCKTENDER),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1372.png,200,image/png,34345,valid
1373,DAGING LEMBU IMPORT (KNUCKLE),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1373.png,200,image/png,37527,valid
1374,DAGING KERBAU TEMPATAN,1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1374.png,200,image/png,37019,valid
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1375.png,200,image/png,35153,valid
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1376.png,200,image/png,31768,valid
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1377.png,200,image/png,32552,valid
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1378.png,200,image/png,34766,valid
1379,DAGING BABI (PERUT / BELLY),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1379.png,200,image/png,162212,valid
1380,DAGING BABI (DAGING & LEMAK / LEAN & FAT),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1380.png,200,image/png,162212,valid
1381,DAGING BABI (ISI DAGING / PURE LEAN),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1381.png,200,image/png,162212,valid
1383,DAGING BABI (RUSUK DENGAN DAGING/ RIBS WITH MEAT),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1383.png,200,image/png,162212,valid
1384,BABI HIDUP (±100KG / SEEKOR),±100kg/seekor,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1384.png,200,image/png,162212,valid
1391,UDANG PUTIH BESAR (BERAT ANTARA 41 EKOR HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1391.png,200,image/png,162212,valid
1396,KUBIS BULAT IMPORT (INDONESIA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1396.png,200,image/png,162212,valid
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1399.png,200,image/png,162212,valid
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1400.png,200,image/png,162212,valid
1402,HORLICKS (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/1402.png,200,image/png,162212,valid
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1412.png,200,image/png,162212,valid
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,https://img.manamurah.com/barang_nobg/1419.png,200,image/png,162212,valid
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,https://img.manamurah.com/barang_nobg/1420.png,200,image/png,162212,valid
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,https://img.manamurah.com/barang_nobg/1422.png,200,image/png,162212,valid
1431,DAGING LEMBU TEMPATAN (BAHAGIAN 1 DAGING PAHA (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1431.png,200,image/png,162212,valid
1432,DAGING LEMBU TEMPATAN (BAHAGIAN 2 DAGING PEJAL (KECUALI BATANG PINANG - TENDERLOIN),1kg,BARANGAN SEGAR,DAGING,https://img.manamurah.com/barang_nobg/1432.png,200,image/png,162212,valid
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1436.png,200,image/png,24389,valid
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1437.png,200,image/png,27339,valid
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1438.png,200,image/png,162212,valid
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/1440.png,200,image/png,162212,valid
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/1441.png,200,image/png,162212,valid
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/1442.png,200,image/png,162212,valid
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/1443.png,200,image/png,46863,valid
1444,BAWANG KECIL MERAH IMPORT (MYANMAR),1kg,BARANGAN KERING,BAWANG,https://img.manamurah.com/barang_nobg/1444.png,200,image/png,162212,valid
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/1445.png,200,image/png,162212,valid
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1458.png,200,image/png,162212,valid
1463,KRIMER SEJAT CARNATION,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/1463.png,200,image/png,162212,valid
1468,PANADOL FOR CHILDREN SUSPENSION 1-6,60ml,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,https://img.manamurah.com/barang_nobg/1468.png,200,image/png,162212,valid
1469,NESCAFE ''O'' PANAS,gelas kecil,MAKANAN SIAP MASAK,MINUMAN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwo6908uAYktgpmcM0MjHEbyXV9AFD4c688ssN7cZC8Q&s=10 ,200,image/jpeg,17799,valid
1474,BERAS BASMATHI - FAIZA (KASHMIR),5 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/1474.png,200,image/png,39193,valid
1475,IKAN BAWAL PUTIH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1475.png,200,image/png,34989,valid
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1476.png,200,image/png,162212,valid
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1477.png,200,image/png,162212,valid
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1479.png,200,image/png,162212,valid
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1481.png,200,image/png,162212,valid
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1482.png,200,image/png,162212,valid
1483,MEE KUNING BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,https://img.manamurah.com/barang_nobg/1483.png,200,image/png,162212,valid
1484,KUETIAU BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,https://img.manamurah.com/barang_nobg/1484.png,200,image/png,162212,valid
1485,EPAL HIJAU GRANNY SMITH (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,https://img.manamurah.com/barang_nobg/1485.png,200,image/png,162212,valid
1486,EPAL MERAH RED DELICIOUS (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,https://img.manamurah.com/barang_nobg/1486.png,200,image/png,162212,valid
1487,OREN VALENCIA (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,https://img.manamurah.com/barang_nobg/1487.png,200,image/png,162212,valid
1489,ASAM JAWA (BERBIJI) PELBAGAI JENAMA,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1489.png,200,image/png,162212,valid
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/1491.png,200,image/png,162212,valid
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/1492.png,200,image/png,162212,valid
1493,BIHUN KERING TEMPATAN (CAP JASMINE),400 g,BARANGAN BERBUNGKUS,BIHUN,https://img.manamurah.com/barang_nobg/1493.png,200,image/png,95227,valid
1494,ROTI GARDENIA BREAKTHRU - ROTI GANDUM PENUH,400 g,BARANGAN BERBUNGKUS,ROTI,https://img.manamurah.com/barang_nobg/1494.png,200,image/png,162212,valid
1498,TEPUNG JAGUNG (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,TEPUNG,https://img.manamurah.com/barang_nobg/1498.png,200,image/png,162212,valid
1505,DUTCH LADY UHT COKLAT (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/1505.png,200,image/png,162212,valid
1506,DUTCH LADY UHT FULL CREAM (KOTAK),200 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/1506.png,200,image/png,162212,valid
1507,COCA COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/1507.png,200,image/png,162212,valid
1512,MAMEX LANGKAH 1 - RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/1512.png,200,image/png,162212,valid
1513,SUSTAGEN KID 3+ (VANILLA) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/1513.png,200,image/png,162212,valid
1514,SUSTAGEN JUNIOR 1+ (VANILLA ) - KOTAK,600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/1514.png,200,image/png,162212,valid
1515,HEINZ FARLEY RUSKS (PELBAGAI PERISA),120 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,https://img.manamurah.com/barang_nobg/1515.png,200,image/png,162212,valid
1517,HEINZ APPLE PUREE,110 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,https://img.manamurah.com/barang_nobg/1517.png,200,image/png,162212,valid
1522,DRYPERS WEE WEE DRY,M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1522.png,200,image/png,162212,valid
1524,BERUS GIGI COLGATE (ZIG ZAG - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1524.png,200,image/png,162212,valid
1525,BERUS GIGI ORAL B (COMPLETE EASY CLEAN - SOFT),1 batang,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1525.png,200,image/png,23784,valid
1538,SABUN PENCUCI AXION PASTE (LEMON),350 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1538.png,200,image/png,162212,valid
1539,SABUN PENCUCI KUAT HARIMAU (LEMON),400 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1539.png,200,image/png,162212,valid
1540,SABUN PENCUCI GLO (LEMON),900ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1540.png,200,image/png,162212,valid
1541,SABUN PENCUCI SUNLIGHT (LEMON),1000 ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1541.png,200,image/png,162212,valid
1543,KIUB SUP TOMYAM (MAGGI),2 X 10G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1543.png,200,image/png,162212,valid
1544,SERBUK NASI GORENG CINA ADABI,17 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1544.png,200,image/png,38599,valid
1545,PERENCAH NASI GORENG IKAN BILIS SERI AJI,26G,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1545.png,200,image/png,162212,valid
1547,PEPSI COLA (TIN),320 ml,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/1547.png,200,image/png,162212,valid
1550,PAHA AYAM (CHICKEN DRUMSTICK),1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1550.png,200,image/png,162212,valid
1551,DADA AYAM (CHICKEN KEEL),1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1551.png,200,image/png,162212,valid
1552,THIGH AYAM,1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1552.png,200,image/png,162212,valid
1553,WHOLE LEG AYAM,1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1553.png,200,image/png,162212,valid
1554,IKAN MERAH (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1554.png,200,image/png,162212,valid
1555,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/1555.png,200,image/png,162212,valid
1556,BAYAM HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1556.png,200,image/png,162212,valid
1557,BAYAM MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1557.png,200,image/png,162212,valid
1558,SAWI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1558.png,200,image/png,162212,valid
1559,KANGKUNG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1559.png,200,image/png,162212,valid
1560,KAILAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1560.png,200,image/png,162212,valid
1561,TAUGE KACANG HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1561.png,200,image/png,162212,valid
1562,UDANG KERING,100 g,BARANGAN KERING,HASIL LAUT KERING,https://img.manamurah.com/barang_nobg/1562.png,200,image/png,162212,valid
1563,SOTONG KERING (SAIZ SERDAHANA),1kg,BARANGAN KERING,HASIL LAUT KERING,https://img.manamurah.com/barang_nobg/1563.png,200,image/png,162212,valid
